button;text
Бот створений за підтримки;"«Здійснено  Вінницькою громадською організацією «Інформаційно-просвітницький центр «ВІСЬ» (ГО «ВІСЬ») в рамках програми міні-грантів ГО Центр «Жіночі перспективи» за фінансової підтримки Фундації «Інститут відкритого суспільства» та за інформаційної допомоги БФ «Майбутнє сиріт».

Зміст цього чат-боту  є одноособовою відповідальністю ГО «ВІСЬ» і за жодних обставин не може вважатись як такий, що відображає позицію Центру «Жіночі перспективи» , Фундації «Інститут відкритого суспільства» та будь яких інших донаторів.

Наша команда, яка створювала бот, складається із Пивоварової Анастасії, Левицької Анастасії, Лавренюк Софії, Шкроботько Наргізи, Світлани Дубини, Марафієвич Марії та Капацин Діани. Також значну допомогу надали Ніжинська Ярослава та Міхєєва Владислава, а також Вакалюк Ірина.

Задля подальшого розвитку проєкту долучено кошти, отримані ГО «ВІСь» від Global Fund for Women на підтримку програм для дівчат.

Контакти організацій, які допомагають дітям-сиротам та дітям, позбавленим батьківського піклування ви зможете знайти в чат-боті."

